provincia,seccion,idalumno,sector,ambito,ldesemp,mdesemp,lpuntaje,mpuntaje,NSE_puntaje,NSE_nivel,edadA_junio2023,migracion,sobreedad,Nivel_Ed_Madre,Nivel_Ed_Padre,region,clima_escolar
SFE,1,350349,Estatal,Rural,4,3,605.08661,551.27667,.25066489,2,2,2,1,5,2,CENTRO,2
SFE,1,350351,Estatal,Rural,3,2,483.67355,434.4043,-.014973185,2,2,2,1,5,5,CENTRO,2
SFE,1,350352,Estatal,Rural,3,1,472.64063,345.33096,-1.7114261,1,3,2,2,3,1,CENTRO,2
SFE,1,350353,Estatal,Rural,3,2,515.43396,448.84418,-1.242982,1,2,2,1,2,3,CENTRO,2
SFE,1,350354,Estatal,Rural,3,2,451.75858,429.75793,-.85082573,2,3,2,2,2,3,CENTRO,2
SFE,1,794840,Estatal,Rural,2,2,445.02737,457.10092,.35199222,2,2,2,1,4,4,CENTRO,3
SFE,1,794841,Estatal,Rural,1,1,318.14487,380.57516,.29631659,2,2,2,1,7,3,CENTRO,3
SFE,1,794842,Estatal,Rural,2,3,440.39899,477.07565,.4322626,2,2,2,1,7,4,CENTRO,3
SFE,1,794843,Estatal,Rural,2,2,418.28979,409.80685,.59687847,2,3,2,2,5,5,CENTRO,3
SFE,1,794844,Estatal,Rural,3,2,454.79004,458.33115,-.38266656,2,2,2,1,1,1,CENTRO,3
SFE,1,794846,Estatal,Rural,3,3,495.47412,535.47229,-.94309336,2,2,2,1,3,5,CENTRO,3
SFE,1,794847,Estatal,Rural,2,3,395.94348,507.19031,-.92118919,2,2,-9,1,4,5,CENTRO,3
SFE,1,794848,Estatal,Rural,3,1,461.14011,384.04495,.43597367,2,2,2,1,5,5,CENTRO,3
SFE,1,794850,Estatal,Rural,4,3,581.68024,489.4827,.35214362,2,2,2,1,5,5,CENTRO,3
SFE,1,794851,Estatal,Rural,3,3,489.73566,541.51135,.17716159,2,2,2,1,3,5,CENTRO,3
SFE,1,794852,Estatal,Rural,1,3,385.98346,536.66473,.069008231,2,2,2,1,5,5,CENTRO,3
SFE,1,794854,Estatal,Rural,2,2,417.32578,458.96692,-.71472842,2,3,2,2,3,5,CENTRO,3
SFE,1,780598,Estatal,Urbano,2,2,435.92178,452.49707,.93280417,2,2,2,1,5,5,CENTRO,2
SFE,1,780597,Estatal,Urbano,3,2,483.57571,408.22311,.88749701,2,5,1,4,7,7,CENTRO,2
SFE,1,780596,Estatal,Urbano,4,3,574.76007,573.39001,-.26711062,2,2,2,1,2,3,CENTRO,2
SFE,1,780599,Estatal,Urbano,4,3,577.80652,578.71661,.38053,2,2,2,1,7,4,CENTRO,2
SFE,1,780600,Estatal,Urbano,1,3,328.38889,472.74509,.12074084,2,2,-9,1,5,5,CENTRO,2
SFE,1,780601,Estatal,Urbano,1,2,338.24741,438.51981,.59687847,2,2,2,1,5,5,CENTRO,2
SFE,1,780602,Estatal,Urbano,2,1,420.42639,373.77618,.90840024,2,2,2,1,7,4,CENTRO,2
SFE,1,780603,Estatal,Urbano,2,2,392.95786,418.50641,-.4911108,2,2,2,1,5,5,CENTRO,2
SFE,1,780604,Estatal,Urbano,1,3,358.35681,516.06451,-1.1959566,1,3,2,2,7,7,CENTRO,2
SFE,1,780605,Estatal,Urbano,2,2,390.67291,424.56296,.59687847,2,2,2,1,5,5,CENTRO,2
SFE,1,780606,Estatal,Urbano,1,1,343.06918,379.83331,-.049973898,2,2,2,1,7,7,CENTRO,2
SFE,1,780607,Estatal,Urbano,2,1,390.15921,394.74609,.97124642,2,2,2,1,7,6,CENTRO,2
SFE,1,780608,Estatal,Urbano,4,2,581.0155,465.86081,-.18312919,2,2,2,1,2,3,CENTRO,2
SFE,1,780609,Estatal,Urbano,4,3,550.69183,520.28778,.14972091,2,3,-9,2,7,2,CENTRO,2
SFE,1,780610,Estatal,Urbano,2,2,442.63101,427.63663,-.092279956,2,2,2,1,3,2,CENTRO,2
SFE,1,780611,Estatal,Urbano,3,4,535.59705,599.00977,.63164848,2,2,2,1,7,5,CENTRO,2
SFE,1,780612,Estatal,Urbano,1,2,374.02002,459.97174,-.040012609,2,2,2,1,5,5,CENTRO,2
SFE,1,780613,Estatal,Urbano,4,3,569.60785,542.52643,.4322626,2,2,2,1,7,4,CENTRO,2
SFE,1,780614,Estatal,Urbano,3,3,496.55786,543.00641,.33479771,2,2,2,1,6,3,CENTRO,2
SFE,1,780615,Estatal,Urbano,2,3,395.98853,476.40942,.43307033,2,1,2,0,5,5,CENTRO,2
SFE,1,780616,Estatal,Urbano,2,2,418.45224,426.42859,.35214362,2,2,2,1,5,5,CENTRO,2
SFE,1,780617,Estatal,Urbano,2,3,429.70517,489.52191,.12133456,2,2,2,1,5,3,CENTRO,2
SFE,1,780619,Estatal,Urbano,2,1,409.97836,309.84601,.23673908,2,2,2,1,5,4,CENTRO,2
SFE,1,780620,Estatal,Urbano,3,3,467.29385,487.68076,-.1241454,2,2,2,1,4,4,CENTRO,2
SFE,2,780628,Estatal,Urbano,1,1,352.56396,368.77304,.88726509,2,2,1,1,7,7,CENTRO,2
SFE,2,780630,Estatal,Urbano,3,2,498.15967,460.35812,.68085986,2,2,2,1,5,5,CENTRO,2
SFE,2,780631,Estatal,Urbano,4,2,631.41583,465.20844,1.2546139,3,2,2,1,7,7,CENTRO,2
SFE,2,780632,Estatal,Urbano,4,3,579.0556,577.47876,.91166896,2,3,2,2,5,7,CENTRO,2
SFE,2,780633,Estatal,Urbano,4,3,641.86432,531.4964,.35214362,2,2,2,1,5,5,CENTRO,2
SFE,2,780634,Estatal,Urbano,3,1,460.70276,332.60266,1.0622859,3,2,2,1,6,7,CENTRO,2
SFE,2,780635,Estatal,Urbano,1,3,304.62427,487.5874,-.22161031,2,2,2,1,3,3,CENTRO,2
SFE,2,780637,Estatal,Urbano,2,1,431.41525,404.20328,-.46649656,2,3,2,2,2,2,CENTRO,2
SFE,2,780638,Estatal,Urbano,1,1,377.87634,314.26563,1.4225767,3,2,2,1,7,7,CENTRO,2
SFE,2,780639,Estatal,Urbano,3,2,512.50861,425.43649,.26816222,2,2,2,1,5,5,CENTRO,2
SFE,2,780640,Estatal,Urbano,1,1,385.05783,324.73172,.28933918,2,2,2,1,7,7,CENTRO,2
SFE,2,780642,Estatal,Urbano,2,2,403.07834,413.77435,-.2369774,2,2,2,1,6,4,CENTRO,2
SFE,2,780643,Estatal,Urbano,3,3,486.51135,534.47418,-1.5575404,1,2,2,1,2,2,CENTRO,2
SFE,2,780644,Estatal,Urbano,3,3,530.69879,490.79114,-.34697613,2,2,2,1,5,4,CENTRO,2
SFE,2,780645,Estatal,Urbano,2,1,410.97278,400.74783,.4256469,2,2,2,1,7,2,CENTRO,2
SFE,2,780646,Estatal,Urbano,3,4,535.8313,594.62122,.077661701,2,2,2,1,5,5,CENTRO,2
SFE,2,780647,Estatal,Urbano,2,2,396.74988,446.88135,-.0095884521,2,2,2,1,7,2,CENTRO,2
SFE,2,780648,Estatal,Urbano,4,3,622.00366,499.90878,-.61376655,2,2,2,1,3,3,CENTRO,2
SFE,2,780649,Estatal,Urbano,2,3,424.81616,482.41733,.066688128,2,3,2,2,7,2,CENTRO,2
SFE,2,780650,Estatal,Urbano,1,1,374.34653,285.32385,.19064507,2,3,1,2,4,6,CENTRO,2
SFE,2,780651,Estatal,Urbano,2,1,390.61569,374.04456,.02312457,2,2,2,1,3,3,CENTRO,2
SFE,2,780652,Estatal,Urbano,2,3,443.99493,537.42218,-.22451359,2,2,2,1,4,4,CENTRO,2
SFE,2,780654,Estatal,Urbano,3,2,470.69205,421.16003,-1.5141773,1,2,1,1,2,4,CENTRO,2
SFE,2,780655,Estatal,Urbano,2,2,420.34201,457.11023,.90840024,2,2,2,1,7,4,CENTRO,2
SFE,3,780658,Estatal,Urbano,1,1,355.41434,305.39008,.28933918,2,4,2,3,7,4,CENTRO,2
SFE,3,780660,Estatal,Urbano,1,1,385.36258,401.94763,-1.387831,1,2,2,1,4,4,CENTRO,2
SFE,3,780661,Estatal,Urbano,2,2,426.7226,446.53815,-.8231138,2,2,2,1,5,5,CENTRO,2
SFE,3,780662,Estatal,Urbano,3,3,465.62354,567.98401,-1.1136518,1,2,2,1,2,2,CENTRO,2
SFE,3,780664,Estatal,Urbano,3,3,534.62695,477.1543,.51304847,2,2,2,1,6,6,CENTRO,2
SFE,3,780666,Estatal,Urbano,3,3,520.30945,524.35748,.2051646,2,2,2,1,4,2,CENTRO,2
SFE,3,780667,Estatal,Urbano,3,3,459.55264,513.0827,.84882277,2,2,2,1,5,5,CENTRO,2
SFE,3,780668,Estatal,Urbano,4,3,569.49872,557.16278,.59687847,2,2,1,1,5,5,CENTRO,2
SFE,3,780669,Estatal,Urbano,3,3,479.57718,472.53946,-1.9513084,1,2,2,1,3,3,CENTRO,2
SFE,3,780670,Estatal,Urbano,3,3,526.32593,520.26459,.32269934,2,2,2,1,7,7,CENTRO,2
SFE,3,780672,Estatal,Urbano,4,3,589.33405,495.40451,.92589754,2,2,-9,1,7,7,CENTRO,2
SFE,3,780673,Estatal,Urbano,3,1,485.27313,342.30673,-.28224573,2,2,2,1,5,5,CENTRO,2
SFE,3,780674,Estatal,Urbano,2,4,390.84756,600.1333,-.61391795,2,1,2,0,2,2,CENTRO,2
SFE,3,780675,Estatal,Urbano,3,2,528.76709,447.11237,-.12028296,2,3,2,2,2,5,CENTRO,2
SFE,3,780676,Estatal,Urbano,4,3,626.1662,543.79724,-.12399404,2,2,2,1,5,5,CENTRO,2
SFE,3,780678,Estatal,Urbano,3,3,493.07468,495.96426,-1.3627914,1,2,2,1,4,4,CENTRO,2
SFE,3,780679,Estatal,Urbano,4,3,622.97809,476.40149,.5796839,2,2,2,1,7,4,CENTRO,2
SFE,3,780680,Estatal,Urbano,3,3,491.79178,526.47705,1.086651,3,2,2,1,7,7,CENTRO,2
SFE,3,780681,Estatal,Urbano,2,2,442.6825,452.62814,-.12399404,2,2,2,1,5,5,CENTRO,2
SFE,3,780684,Estatal,Urbano,4,4,628.26495,631.53259,-.61376655,2,2,2,1,3,3,CENTRO,2
SFE,3,780685,Estatal,Urbano,4,3,671.62488,535.47437,-.48016888,2,2,2,1,7,4,CENTRO,2
SFE,3,780686,Estatal,Urbano,2,2,413.0701,420.38043,.066688128,2,2,-9,1,7,2,CENTRO,2
SFE,3,780687,Estatal,Urbano,2,2,437.67047,419.64282,.68085986,2,2,2,1,5,5,CENTRO,2
SFE,1,354484,Estatal,Rural,3,4,534.69812,636.30212,.53403229,2,2,2,1,5,3,CENTRO,3
SFE,1,354492,Estatal,Urbano,1,1,329.88147,302.46045,-.84236485,2,3,2,2,5,5,CENTRO,3
SFE,1,354493,Estatal,Urbano,1,3,300.52692,531.99139,-1.3420986,1,3,2,2,5,5,CENTRO,3
CHA,1,808292,Estatal,Urbano,3,2,522.25439,434.3548,.69508851,2,2,2,1,7,5,NEA,1
CHA,1,808293,Estatal,Urbano,2,2,439.04242,445.21613,-.93851835,2,2,2,1,5,3,NEA,1
CHA,1,808294,Estatal,Urbano,3,2,500.26508,443.12683,-.6836707,2,2,2,1,4,2,NEA,1
CHA,1,808295,Estatal,Urbano,2,2,439.37143,427.75623,.3732788,2,2,2,1,5,4,NEA,1
CHA,1,808296,Estatal,Urbano,2,3,415.63785,473.61246,-1.0539228,1,2,2,1,5,2,NEA,1
CHA,1,808297,Estatal,Urbano,3,3,472.7793,489.65744,.69508851,2,2,2,1,7,5,NEA,1
CHA,1,808298,Estatal,Urbano,3,3,524.86816,474.99307,-.98401862,2,2,2,1,5,3,NEA,1
CHA,1,808299,Estatal,Urbano,2,1,414.91235,308.38364,-.90686315,2,2,-9,1,5,5,NEA,1
CHA,1,808300,Estatal,Urbano,1,3,347.05353,485.38168,-2.6876605,1,2,2,1,2,2,NEA,1
CHA,1,808301,Estatal,Urbano,1,1,380.4953,366.48776,-1.0224191,2,2,2,1,4,3,NEA,1
CHA,1,808302,Estatal,Urbano,2,3,415.63785,473.61246,-1.5759236,1,2,1,1,3,3,NEA,1
CHA,1,808303,Estatal,Urbano,1,1,363.9942,387.1395,.10435407,2,2,2,1,5,5,NEA,1
CHA,1,808305,Estatal,Urbano,1,1,380.95151,358.64014,-.74324828,2,2,2,1,2,3,NEA,1
CHA,1,808306,Estatal,Urbano,1,3,347.58334,487.31448,.16683486,2,2,2,1,6,3,NEA,1
CHA,1,808307,Estatal,Urbano,2,1,404.4985,379.42502,-1.0507876,2,2,2,1,4,2,NEA,1
CHA,1,808309,Estatal,Urbano,2,2,422.50851,456.38495,.48147395,2,2,2,1,5,4,NEA,1
CHA,1,808310,Estatal,Urbano,3,3,533.81036,477.14487,-1.3370582,1,2,2,1,5,2,NEA,1
CHA,1,808311,Estatal,Urbano,4,1,577.98419,340.26331,.13868049,2,2,2,1,4,5,NEA,1
CHA,1,808312,Estatal,Urbano,3,3,469.29407,491.05502,.41172111,2,2,2,1,7,4,NEA,1
CHA,1,808313,Estatal,Urbano,2,1,419.50488,394.55118,.35214362,2,2,2,1,5,5,NEA,1
CHA,2,808275,Estatal,Urbano,1,2,348.3205,423.69421,-.95800132,2,2,2,1,5,3,NEA,1
CHA,2,808276,Estatal,Urbano,3,2,488.53955,410.67578,-1.3895777,1,2,2,1,2,2,NEA,1
CHA,2,808277,Estatal,Urbano,2,2,412.63406,418.31857,.26489347,2,2,-9,1,7,2,NEA,1
CHA,2,808278,Estatal,Urbano,3,3,526.22968,530.4408,-.93259645,2,2,2,1,4,7,NEA,1
CHA,2,808279,Estatal,Urbano,2,1,400.74191,323.49069,-.95800132,2,2,-9,1,5,3,NEA,1
CHA,2,808282,Estatal,Urbano,3,2,494.06891,413.99496,-.71601838,2,2,1,1,7,5,NEA,1
CHA,2,808283,Estatal,Urbano,3,2,484.67389,420.85229,.36606944,2,2,2,1,5,3,NEA,1
CHA,2,808284,Estatal,Urbano,3,2,454.87427,420.44931,-1.5570945,1,1,2,0,1,7,NEA,1
CHA,2,808285,Estatal,Urbano,3,2,535.15735,449.20328,.29631659,2,2,2,1,7,7,NEA,1
CHA,2,808286,Estatal,Urbano,3,2,536.59363,445.15396,-.64874691,2,2,-9,1,2,7,NEA,1
CHA,2,808287,Estatal,Urbano,3,1,460.42746,399.33884,.1233134,2,2,2,1,7,6,NEA,1
CHA,2,808288,Estatal,Urbano,3,2,493.89249,418.48816,.51304847,2,2,2,1,6,6,NEA,1
CHA,2,808289,Estatal,Urbano,1,2,377.8764,431.36328,.28208801,2,2,1,1,5,3,NEA,1
SFE,1,336953,Estatal,Urbano,2,1,391.2247,381.15302,-1.1865195,1,2,2,1,2,4,CENTRO,3
SFE,1,336954,Estatal,Urbano,4,4,625.11877,590.86432,-.23568748,2,2,1,1,2,4,CENTRO,3
SFE,1,336955,Estatal,Urbano,3,3,498.2124,490.78583,-.28078297,2,2,2,1,7,5,CENTRO,3
SFE,1,336956,Estatal,Urbano,2,3,425.24823,470.79263,-.018835645,2,2,2,1,7,4,CENTRO,3
SFE,1,336957,Estatal,Urbano,4,1,572.95709,398.25256,.36948955,2,2,2,1,4,7,CENTRO,3
SFE,1,336958,Estatal,Urbano,3,3,525.66583,492.59317,-.31434315,2,2,2,1,6,6,CENTRO,3
SFE,1,336960,Estatal,Urbano,2,1,422.9899,335.7493,-.91084564,2,1,2,0,1,7,CENTRO,3
SFE,1,336961,Estatal,Urbano,3,3,490.79932,483.70782,.28933918,2,2,2,1,7,4,CENTRO,3
SFE,1,336962,Estatal,Urbano,1,1,345.08469,356.2377,.13481803,2,2,2,1,7,5,CENTRO,3
SFE,1,336963,Estatal,Urbano,1,1,377.91656,382.3515,-.66176659,2,2,2,1,5,3,CENTRO,3
SFE,1,336964,Estatal,Urbano,3,1,493.14478,398.41556,.56568736,2,2,2,1,5,5,CENTRO,3
SFE,1,336965,Estatal,Urbano,2,1,389.6828,383.63821,.093028791,2,2,2,1,2,4,CENTRO,3
SFE,1,336966,Estatal,Urbano,3,3,477.73538,514.79352,.4497599,2,1,2,0,7,7,CENTRO,3
SFE,1,336967,Estatal,Urbano,1,1,366.04306,330.66751,-2.2241957,1,1,-9,0,2,2,CENTRO,3
SFE,1,336968,Estatal,Urbano,3,3,487.54114,473.34311,-2.0145965,1,2,2,1,4,4,CENTRO,3
SFE,1,336969,Estatal,Urbano,2,1,420.1875,344.77863,-.56043929,2,2,2,1,4,4,CENTRO,3
SFE,1,336970,Estatal,Urbano,1,2,355.43167,448.19693,.39764395,2,2,2,1,6,5,CENTRO,3
SFE,1,336971,Estatal,Urbano,3,2,547.74896,406.32034,-.9527638,2,2,2,1,3,3,CENTRO,3
SFE,1,336972,Estatal,Urbano,2,1,423.08237,305.70322,-.95571047,2,1,-9,0,2,6,CENTRO,3
SFE,2,336980,Estatal,Urbano,3,1,450.22122,363.3765,.42906705,2,2,2,1,7,7,CENTRO,2
SFE,2,336981,Estatal,Urbano,2,2,416.04291,451.66727,-.49437952,2,2,2,1,7,2,CENTRO,2
SFE,2,336982,Estatal,Urbano,3,2,545.57886,423.03537,.019564884,2,2,2,1,7,4,CENTRO,2
SFE,2,336984,Estatal,Urbano,2,1,420.66837,372.72733,.20843333,2,3,2,2,2,5,CENTRO,2
SFE,2,336985,Estatal,Urbano,1,3,331.45322,471.53613,.061950248,2,3,1,2,6,6,CENTRO,2
SFE,2,336986,Estatal,Urbano,3,1,488.71707,358.2164,-1.8592103,1,3,-9,2,2,2,CENTRO,2
SFE,2,336987,Estatal,Urbano,2,1,398.10498,381.48828,-.79999977,2,2,2,1,7,5,CENTRO,2
SFE,2,336988,Estatal,Urbano,1,2,387.05359,437.40439,-1.3399935,1,2,-9,1,2,2,CENTRO,2
SFE,2,336989,Estatal,Urbano,3,1,497.66977,313.68219,-1.1578588,1,4,2,3,5,5,CENTRO,2
SFE,2,336990,Estatal,Urbano,1,1,346.87775,281.44165,-.56043929,2,3,2,2,5,4,CENTRO,2
SFE,2,336991,Estatal,Urbano,2,3,394.41699,489.97293,-1.4095712,1,3,2,2,5,6,CENTRO,2
SFE,2,336992,Estatal,Urbano,2,2,413.33432,410.8244,-1.1033216,1,2,2,1,7,7,CENTRO,2
SFE,2,336993,Estatal,Urbano,1,1,376.0437,373.51764,-1.9830986,1,2,1,1,2,7,CENTRO,2
SFE,2,336994,Estatal,Urbano,1,1,365.02374,335.29514,-1.9838259,1,2,1,1,2,6,CENTRO,2
SFE,2,336995,Estatal,Urbano,1,1,379.57404,360.32404,-1.4651717,1,3,1,2,6,7,CENTRO,2
SFE,1,780129,Estatal,Urbano,4,3,614.76434,506.37686,.64943677,2,2,2,1,5,4,CENTRO,2
SFE,1,780130,Estatal,Urbano,3,1,472.45096,377.82703,.76484132,2,2,-9,1,5,5,CENTRO,2
SFE,1,780131,Estatal,Urbano,2,1,402.43274,386.33972,-.96623033,2,2,2,1,2,2,CENTRO,2
SFE,1,780133,Estatal,Urbano,3,2,500.48276,427.27499,.020221267,2,3,2,2,4,4,CENTRO,2
SFE,1,780134,Estatal,Urbano,3,4,485.99121,602.08313,1.0238048,3,2,2,1,7,5,CENTRO,2
SFE,1,780136,Estatal,Urbano,2,1,401.48074,335.3606,-.4604018,2,3,2,2,7,6,CENTRO,2
SFE,1,780137,Estatal,Urbano,3,3,500.04474,484.67615,-1.1679953,1,2,2,1,7,5,CENTRO,2
SFE,1,780138,Estatal,Urbano,2,2,411.46466,408.13483,.76484132,2,2,2,1,6,5,CENTRO,2
SFE,1,780139,Estatal,Urbano,2,2,394.45016,418.67126,1.086651,3,3,1,2,7,7,CENTRO,2
SFE,1,780140,Estatal,Urbano,1,2,349.341,431.35663,-.4604018,2,2,2,1,7,6,CENTRO,2
SFE,1,780141,Estatal,Urbano,3,3,490.36292,499.24088,.43597367,2,2,2,1,5,5,CENTRO,2
SFE,1,780142,Estatal,Urbano,4,4,597.65796,604.57489,-.040163994,2,2,2,1,4,4,CENTRO,2
SFE,1,780144,Estatal,Urbano,3,3,499.18628,506.37549,1.009879,3,2,2,1,7,7,CENTRO,2
SFE,1,780145,Estatal,Urbano,4,3,566.88623,553.05273,.91166896,2,2,2,1,5,7,CENTRO,2
SFE,1,780146,Estatal,Urbano,3,2,527.40674,411.49762,-1.6190935,1,2,2,1,6,3,CENTRO,2
SFE,1,780147,Estatal,Urbano,2,1,427.30692,377.55936,-.29912743,2,2,2,1,2,4,CENTRO,2
SFE,1,780148,Estatal,Urbano,3,3,460.09744,568.67554,1.4225767,3,2,2,1,7,7,CENTRO,2
SFE,1,780149,Estatal,Urbano,3,4,525.2356,626.22473,1.0938604,3,2,2,1,7,7,CENTRO,2
SFE,1,780151,Estatal,Urbano,4,3,643.84705,580.88885,.76484132,2,2,2,1,5,5,CENTRO,2
SFE,1,780152,Estatal,Urbano,3,3,513.38171,489.06262,.62503284,2,2,2,1,7,3,CENTRO,2
SFE,1,780153,Estatal,Urbano,4,2,557.37903,460.61795,.43612504,2,2,2,1,5,5,CENTRO,2
SFE,1,780154,Estatal,Urbano,2,1,403.95987,378.53555,.45226166,2,2,2,1,7,7,CENTRO,2
SFE,1,780156,Estatal,Urbano,2,3,415.43686,485.92322,.020007221,2,2,-9,1,6,1,CENTRO,2
SFE,1,780158,Estatal,Urbano,1,3,380.66675,483.33853,.17701021,2,2,2,1,2,4,CENTRO,2
SFE,1,780160,Estatal,Urbano,1,1,387.57901,362.017,.022833625,2,3,2,2,5,7,CENTRO,2
SFE,2,780034,Estatal,Urbano,2,3,395.06598,527.38104,.50962836,2,3,2,2,7,2,CENTRO,2
SFE,2,780035,Estatal,Urbano,3,2,515.0144,415.31049,.43597367,2,2,2,1,4,4,CENTRO,2
SFE,2,780036,Estatal,Urbano,4,3,639.88672,548.66406,.99565041,3,2,2,1,5,7,CENTRO,2
SFE,2,780037,Estatal,Urbano,3,1,493.43561,398.61084,-.42389953,2,2,2,1,4,3,CENTRO,2
SFE,2,780038,Estatal,Urbano,3,3,513.2298,549.95068,.68085986,2,2,2,1,5,5,CENTRO,2
SFE,2,780039,Estatal,Urbano,3,3,506.02975,472.6171,.83489692,2,2,2,1,5,7,CENTRO,2
SFE,2,780040,Estatal,Urbano,2,1,444.52444,358.20691,.25066489,2,2,2,1,5,2,CENTRO,2
SFE,2,780042,Estatal,Urbano,4,3,601.90387,568.5589,.61772275,2,2,2,1,7,7,CENTRO,2
SFE,2,780043,Estatal,Urbano,2,1,442.81262,391.10153,1.1917676,3,2,2,1,7,5,CENTRO,2
SFE,2,780044,Estatal,Urbano,1,1,382.93686,278.66211,1.0411507,3,3,1,2,6,7,CENTRO,2
SFE,2,780045,Estatal,Urbano,3,2,487.53717,413.54324,1.4225767,3,2,2,1,7,7,CENTRO,2
SFE,2,780046,Estatal,Urbano,4,3,608.48041,543.16534,.55854875,2,2,2,1,7,6,CENTRO,2
SFE,2,780047,Estatal,Urbano,4,3,552.79852,535.77332,.27135774,2,2,2,1,6,3,CENTRO,2
SFE,2,780048,Estatal,Urbano,4,3,668.37262,511.7478,.7790699,2,2,2,1,7,5,CENTRO,2
SFE,2,780049,Estatal,Urbano,3,4,479.36667,643.03455,1.3385952,3,2,2,1,7,7,CENTRO,2
SFE,2,780050,Estatal,Urbano,2,3,440.88721,528.44055,.51289707,2,2,2,1,5,5,CENTRO,2
SFE,2,780051,Estatal,Urbano,4,4,590.34174,608.17426,.023275957,2,2,2,1,4,4,CENTRO,2
SFE,2,780052,Estatal,Urbano,1,2,387.24149,420.18509,.96095848,2,2,2,1,7,3,CENTRO,2
SFE,2,780054,Estatal,Urbano,4,3,707.60968,544.46381,.61110705,2,2,2,1,7,5,CENTRO,2
SFE,2,780055,Estatal,Urbano,3,3,468.56546,535.53998,.036893927,2,2,2,1,6,6,CENTRO,2
SFE,2,780056,Estatal,Urbano,4,4,550.86102,590.96216,.5862996,2,2,2,1,7,6,CENTRO,2
SFE,2,780057,Estatal,Urbano,2,3,434.69968,507.90146,.51995504,2,2,2,1,5,5,CENTRO,2
SFE,2,780058,Estatal,Urbano,3,3,490.83392,531.67981,.49578312,2,2,2,1,6,4,CENTRO,2
SFE,2,780059,Estatal,Urbano,3,3,543.55408,551.36938,.76484132,2,2,2,1,5,5,CENTRO,2
SFE,2,780060,Estatal,Urbano,4,3,555.18921,514.81934,1.3071721,3,2,-9,1,7,6,CENTRO,2
SFE,2,780061,Estatal,Urbano,2,1,402.23294,324.51328,1.2546139,3,2,2,1,7,7,CENTRO,2
SFE,2,780062,Estatal,Urbano,4,3,571.30719,580.83154,1.4225767,3,2,2,1,7,7,CENTRO,2
SFE,4,780100,Estatal,Urbano,3,2,533.7088,428.00342,.10725737,2,3,2,2,4,4,CENTRO,2
SFE,4,780101,Estatal,Urbano,3,3,491.59283,543.45624,.9257462,2,1,2,0,6,6,CENTRO,2
SFE,4,780102,Estatal,Urbano,4,4,583.87634,594.30884,.90840024,2,2,2,1,7,4,CENTRO,2
SFE,4,780103,Estatal,Urbano,2,2,430.77509,430.00238,.45710883,2,2,2,1,4,2,CENTRO,2
SFE,4,780104,Estatal,Urbano,4,4,568.3551,636.16272,1.1706324,3,2,2,1,7,7,CENTRO,2
SFE,4,780105,Estatal,Urbano,4,2,615.8786,441.25836,.2226619,2,2,2,1,4,5,CENTRO,2
SFE,4,780106,Estatal,Urbano,3,1,456.35718,395.99252,.10710598,2,2,2,1,3,3,CENTRO,2
SFE,4,780107,Estatal,Urbano,2,2,420.20786,446.28656,.33464631,2,2,2,1,5,4,CENTRO,2
SFE,4,780108,Estatal,Urbano,3,3,496.61179,569.69727,.043968808,2,2,2,1,5,5,CENTRO,2
SFE,4,780109,Estatal,Urbano,3,1,450.36041,348.70358,.39422381,2,3,2,2,7,1,CENTRO,2
SFE,4,780110,Estatal,Urbano,3,3,493.57071,489.84677,-.035454381,2,2,2,1,7,3,CENTRO,2
SFE,4,780111,Estatal,Urbano,4,3,577.83698,516.04883,.52010643,2,2,2,1,5,5,CENTRO,2
SFE,4,780112,Estatal,Urbano,4,3,687.03198,545.58649,.27150914,2,2,2,1,7,4,CENTRO,2
SFE,4,780113,Estatal,Urbano,1,3,375.02206,524.82355,.17329913,2,2,2,1,5,4,CENTRO,2
SFE,4,780114,Estatal,Urbano,3,3,545.94165,478.87659,.55137819,2,2,2,1,4,5,CENTRO,2
SFE,4,780115,Estatal,Urbano,4,3,697.26111,510.91269,.35214362,2,2,2,1,5,5,CENTRO,2
SFE,4,780116,Estatal,Urbano,3,3,461.29398,572.18036,.91166896,2,2,2,1,5,7,CENTRO,2
SFE,4,780117,Estatal,Urbano,3,1,465.63681,382.99097,.18091206,2,2,2,1,7,2,CENTRO,2
SFE,4,780119,Estatal,Urbano,4,4,643.57648,605.29077,1.0938604,3,2,2,1,7,7,CENTRO,2
SFE,4,780120,Estatal,Urbano,2,3,407.10028,589.20959,.10725737,2,3,2,2,4,4,CENTRO,2
SFE,4,780121,Estatal,Urbano,4,3,614.95026,549.49982,.68791789,2,2,2,1,4,4,CENTRO,2
SFE,4,780123,Estatal,Urbano,4,3,616.55145,546.43182,.68085986,2,2,2,1,5,5,CENTRO,2
CHA,1,816506,Estatal,Rural,4,1,580.08899,350.31924,-2.504369,1,2,2,1,2,2,NEA,2
CHA,1,816507,Estatal,Rural,4,1,634.125,296.29285,-1.7255034,1,2,2,1,2,2,NEA,2
SFE,1,346423,Estatal,Urbano,4,4,651.6355,591.13531,-.57814693,2,2,2,1,5,5,CENTRO,2
SFE,1,346422,Estatal,Urbano,3,3,457.58459,550.85864,.21193163,2,2,2,1,5,5,CENTRO,2
SFE,1,346424,Estatal,Urbano,2,2,405.883,408.6189,-1.5212523,1,2,2,1,3,5,CENTRO,2
SFE,1,346425,Estatal,Urbano,2,2,407.5195,414.33472,.023275957,2,2,2,1,4,4,CENTRO,2
